Name,Sex,Marital,Age,Income,CreditAppAmount,OtherDebts,DelinquencyInfo,DebtRestruct,BorrowingRatio,JobType,Occupation,Industry,Education,Dependents,OwnHouse,Foreigner,Phone,EmploymentYears,Guarantor,Collateral
480,男,未,28,3990000,3710000,0,0,0,0.00 ,3,店舗販売員,小売り,3,0,1,0,0,1,0,0
481,女,未,30,3650000,3200000,700000,0,0,0.19 ,4,ホールスタッフ,飲食,2,1,0,0,1,11,0,1
482,男,既,41,3400000,2170000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,3,0,0,0,6,0,0
483,女,未,57,3890000,3040000,1570000,0,0,0.40 ,2,接客スタッフ,サービス,1,3,1,0,1,26,0,0
484,男,既,60,4810000,3670000,0,0,0,0.00 ,1,高校教員,教育,2,1,1,1,0,36,0,0
485,男,未,26,2960000,910000,1000000,0,0,0.34 ,4,ホールスタッフ,飲食,4,3,0,0,1,4,1,1
486,男,既,44,3180000,4940000,710000,0,0,0.22 ,3,介護スタッフ,サービス,3,1,1,0,0,6,0,0
487,女,未,64,6550000,450000,380000,0,0,0.06 ,3,プログラマ,IT,4,3,0,0,0,21,1,1
488,女,未,30,3550000,3250000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,0,1,0,0,0,0,0
489,男,既,43,2800000,2240000,0,0,0,0.00 ,4,ホールスタッフ,飲食,1,2,1,0,0,15,1,0
490,男,既,38,4100000,3260000,0,0,0,0.00 ,3,店舗販売員,小売り,4,0,0,0,1,0,0,0
491,男,既,56,6870000,4770000,0,0,0,0.00 ,1,市役所職員,行政,3,0,1,0,1,33,0,1
492,女,未,45,3640000,780000,870000,0,0,0.24 ,2,接客スタッフ,サービス,4,3,0,0,1,23,0,0
493,男,未,37,2650000,3690000,1200000,0,0,0.45 ,2,製造オペレーター,製造,2,0,1,0,0,11,1,0
494,男,未,36,2240000,3610000,0,0,0,0.00 ,4,清掃員,サービス,1,3,0,0,1,8,1,1
495,男,未,65,5940000,2120000,720000,0,0,0.12 ,1,市役所職員,行政,3,1,0,0,1,8,0,1
496,男,未,25,5370000,510000,0,0,0,0.00 ,1,高校教員,教育,1,2,0,0,0,2,1,0
497,男,未,62,2820000,600000,690000,0,0,0.24 ,4,ホールスタッフ,飲食,4,3,1,0,0,37,1,1
498,男,既,53,4590000,4450000,0,0,0,0.00 ,3,介護スタッフ,サービス,1,1,0,0,0,5,0,1
499,女,未,44,3780000,2850000,460000,0,0,0.12 ,3,介護スタッフ,サービス,3,0,0,0,0,21,0,0
500,女,未,65,3070000,1900000,670000,0,0,0.22 ,2,販売スタッフ,小売り,1,2,0,0,1,40,1,0
501,男,未,58,6540000,2930000,2970000,0,0,0.45 ,1,高校教員,教育,2,1,1,0,0,39,0,0
502,男,未,42,5450000,4820000,1170000,0,0,0.21 ,1,市役所職員,行政,4,0,0,0,1,14,0,1
503,男,未,56,4440000,1730000,1540000,0,0,0.35 ,3,介護スタッフ,サービス,4,3,0,0,1,9,1,1
504,女,既,57,3670000,1780000,530000,0,0,0.14 ,2,販売スタッフ,小売り,4,3,0,0,0,2,0,1
505,男,未,49,6870000,2660000,2780000,0,0,0.40 ,1,高校教員,教育,2,3,0,0,1,13,0,1
506,女,既,29,4650000,1350000,0,0,0,0.00 ,1,市役所職員,行政,2,0,1,0,1,6,0,0
507,女,未,54,6560000,390000,0,0,0,0.00 ,3,プログラマ,IT,2,3,1,0,1,36,1,0
508,女,未,40,2830000,2300000,0,1,0,0.00 ,4,ホールスタッフ,飲食,2,2,0,0,1,11,1,0
509,女,既,39,2870000,1610000,260000,0,0,0.09 ,2,製造オペレーター,製造,3,2,0,0,1,15,0,0
510,男,既,64,5100000,3710000,0,0,0,0.00 ,1,高校教員,教育,1,0,0,0,0,19,0,0
511,男,既,25,2570000,4020000,540000,0,0,0.21 ,2,製造オペレーター,製造,3,3,0,0,1,6,0,1
512,男,既,48,2760000,1710000,0,1,0,0.00 ,4,ホールスタッフ,飲食,3,1,0,0,1,18,0,0
513,男,未,32,4440000,1890000,0,1,1,0.00 ,3,店舗販売員,小売り,3,3,0,0,1,12,1,1
514,男,既,47,2940000,2300000,1460000,0,0,0.50 ,2,製造オペレーター,製造,2,2,0,0,1,29,0,0
515,女,未,40,2840000,4680000,1110000,0,0,0.39 ,4,ホールスタッフ,飲食,4,3,1,0,1,7,1,0
516,女,未,42,3880000,3580000,0,0,0,0.00 ,4,ホールスタッフ,飲食,3,3,1,0,1,14,0,0
517,女,既,50,3540000,3120000,0,0,0,0.00 ,4,ホールスタッフ,飲食,3,2,1,0,1,24,1,0
518,男,未,37,4920000,1440000,0,0,0,0.00 ,3,店舗販売員,小売り,2,3,1,0,1,12,1,1
519,女,未,47,5910000,650000,720000,0,0,0.12 ,3,プログラマ,IT,4,0,0,0,1,20,0,0
520,男,既,65,6890000,1020000,0,0,0,0.00 ,1,市役所職員,行政,3,0,0,0,0,43,0,1
521,女,未,57,3630000,4660000,1770000,0,0,0.49 ,2,接客スタッフ,サービス,2,1,0,0,1,6,0,1
522,男,既,51,3100000,1220000,1100000,0,0,0.35 ,4,ホールスタッフ,飲食,1,1,0,0,1,31,0,0
523,女,未,32,2580000,3900000,0,0,1,0.00 ,2,接客スタッフ,サービス,2,2,0,0,0,2,0,0
524,男,未,26,4000000,450000,760000,0,0,0.19 ,4,ホールスタッフ,飲食,1,1,1,0,1,0,0,1
525,男,既,61,3260000,4550000,470000,0,0,0.14 ,2,販売スタッフ,小売り,4,3,1,0,1,2,1,0
526,女,既,30,2800000,4890000,0,0,0,0.00 ,4,ホールスタッフ,飲食,1,1,1,0,1,6,0,1
527,男,未,38,2900000,4460000,370000,1,0,0.13 ,2,製造オペレーター,製造,4,0,1,0,0,7,0,1
528,女,未,29,3410000,1510000,1300000,0,0,0.38 ,2,製造オペレーター,製造,1,2,1,0,1,5,1,1
529,男,既,52,4460000,3600000,0,1,1,0.00 ,2,接客スタッフ,サービス,1,2,0,0,1,4,1,1
530,女,未,50,4700000,1280000,1100000,0,0,0.23 ,2,接客スタッフ,サービス,1,3,0,0,0,9,0,1
531,女,未,37,4740000,680000,1620000,0,0,0.34 ,2,製造オペレーター,製造,3,3,0,0,1,7,0,0
532,男,未,27,2880000,3840000,640000,0,0,0.22 ,2,製造オペレーター,製造,1,2,0,0,1,2,1,1
533,女,未,60,3870000,2540000,1590000,0,0,0.41 ,2,販売スタッフ,小売り,2,2,1,0,0,15,0,1
534,男,未,52,3590000,3550000,0,0,0,0.00 ,2,製造オペレーター,製造,1,2,1,0,0,24,0,0
535,男,未,51,5970000,2040000,1260000,0,0,0.21 ,1,高校教員,教育,2,2,1,0,0,28,1,0
536,女,未,39,6160000,4250000,0,0,0,0.00 ,1,市役所職員,行政,3,3,1,0,1,0,0,1
537,男,未,62,3680000,4400000,1430000,0,0,0.39 ,2,製造オペレーター,製造,1,0,1,0,1,28,0,0
538,男,既,40,2700000,2840000,800000,0,0,0.30 ,4,ホールスタッフ,飲食,4,0,0,0,0,2,1,0
539,女,未,32,4380000,2870000,2120000,1,1,0.48 ,3,介護スタッフ,サービス,4,1,0,0,0,3,0,0
540,男,未,29,6480000,1080000,350000,0,0,0.05 ,1,高校教員,教育,1,2,0,0,0,3,0,0
541,男,未,53,4280000,4470000,1210000,0,0,0.28 ,1,高校教員,教育,2,2,0,0,0,17,0,1
542,女,未,28,5190000,1210000,2100000,0,0,0.40 ,3,プログラマ,IT,2,3,0,0,1,0,0,1
543,女,未,63,5810000,3890000,680000,1,1,0.12 ,3,プログラマ,IT,1,1,0,0,1,28,0,1
544,女,未,53,3230000,1620000,0,0,0,0.00 ,3,店舗販売員,小売り,4,3,1,0,1,6,0,0
545,男,未,30,4040000,690000,0,0,0,0.00 ,3,店舗販売員,小売り,3,1,0,0,1,11,1,1
546,男,既,52,2680000,1290000,210000,0,0,0.08 ,2,製造オペレーター,製造,2,3,0,0,0,6,0,1
547,女,既,45,4940000,1850000,510000,0,0,0.10 ,2,接客スタッフ,サービス,2,1,0,0,0,9,0,1
548,女,既,47,7300000,2320000,0,0,0,0.00 ,3,プログラマ,IT,3,0,1,0,0,4,0,1
549,女,未,57,6310000,1190000,0,0,0,0.00 ,1,高校教員,教育,3,0,1,0,1,29,1,0
550,女,未,57,5510000,3870000,2670000,0,0,0.48 ,3,プログラマ,IT,1,2,1,0,0,32,1,0
551,男,未,59,2550000,1610000,0,0,0,0.00 ,2,接客スタッフ,サービス,3,1,0,0,1,33,1,0
552,男,未,43,3910000,2530000,0,0,0,0.00 ,3,店舗販売員,小売り,1,2,0,0,1,22,0,0
553,男,既,44,2660000,2700000,1090000,0,0,0.41 ,2,接客スタッフ,サービス,4,1,1,0,1,6,0,0
554,男,既,35,4380000,3640000,1590000,0,0,0.36 ,2,販売スタッフ,小売り,1,0,1,0,0,13,1,0
555,男,未,31,6780000,4120000,0,0,0,0.00 ,1,高校教員,教育,1,2,0,0,0,10,1,1
556,男,未,36,3780000,2850000,0,0,0,0.00 ,2,製造オペレーター,製造,4,3,1,0,0,1,0,0
557,男,未,39,6790000,3550000,0,0,0,0.00 ,1,市役所職員,行政,3,1,1,0,0,5,1,1
558,男,既,28,2230000,940000,0,0,0,0.00 ,4,ホールスタッフ,飲食,3,2,0,0,0,3,1,0
559,女,未,28,2780000,4110000,490000,0,0,0.18 ,4,ホールスタッフ,飲食,1,0,0,0,0,8,1,1
560,女,未,60,4370000,1060000,920000,0,0,0.21 ,1,高校教員,教育,3,3,1,0,1,42,0,0
561,女,未,62,3330000,1630000,0,0,0,0.00 ,3,店舗販売員,小売り,3,0,1,0,1,15,1,1
562,男,未,52,3170000,2990000,1200000,0,0,0.38 ,3,介護スタッフ,サービス,2,3,1,0,1,15,1,1
563,男,既,50,4420000,3130000,1260000,0,0,0.29 ,2,接客スタッフ,サービス,3,1,1,0,0,14,0,1
564,女,既,27,3450000,700000,520000,0,0,0.15 ,2,製造オペレーター,製造,4,2,0,0,1,3,0,0
565,男,未,35,2500000,2340000,0,0,0,0.00 ,3,介護スタッフ,サービス,1,1,0,0,1,13,0,0
566,女,未,37,4090000,2040000,0,0,0,0.00 ,1,高校教員,教育,4,0,0,0,0,13,1,1
567,男,既,63,4150000,3650000,0,0,0,0.00 ,1,市役所職員,行政,1,2,0,0,0,26,0,1
568,女,未,65,4710000,3620000,0,0,0,0.00 ,1,市役所職員,行政,4,1,0,0,1,3,0,0
569,女,未,29,3240000,1280000,1270000,0,0,0.39 ,2,接客スタッフ,サービス,1,1,1,0,0,8,1,1
570,男,未,25,4770000,3320000,0,0,0,0.00 ,1,高校教員,教育,4,1,1,0,1,6,0,0
571,女,未,50,3670000,890000,0,0,0,0.00 ,2,接客スタッフ,サービス,4,3,0,0,1,20,0,0
572,女,未,55,3510000,420000,0,0,0,0.00 ,2,製造オペレーター,製造,4,3,0,0,0,34,0,1
573,女,未,61,2560000,4700000,0,0,0,0.00 ,3,介護スタッフ,サービス,4,1,1,0,0,17,0,0
574,男,未,53,3000000,1180000,1050000,0,0,0.35 ,2,接客スタッフ,サービス,4,3,1,0,0,21,0,1
575,男,未,49,7140000,4310000,0,0,0,0.00 ,3,プログラマ,IT,1,0,0,0,1,15,0,0
576,女,既,29,4010000,2560000,0,1,0,0.00 ,3,店舗販売員,小売り,2,1,0,0,1,0,1,1
577,女,未,35,3770000,2550000,0,0,0,0.00 ,2,製造オペレーター,製造,1,1,0,0,0,4,1,0
578,男,未,28,4770000,3140000,0,0,0,0.00 ,1,市役所職員,行政,2,2,0,0,0,6,1,1
579,女,既,28,3380000,4780000,520000,0,0,0.15 ,2,接客スタッフ,サービス,3,0,0,0,0,2,0,1
580,女,既,60,2990000,1320000,540000,0,0,0.18 ,4,ホールスタッフ,飲食,2,0,1,0,1,19,0,0
581,男,未,25,3760000,3510000,1440000,0,0,0.38 ,3,介護スタッフ,サービス,4,3,1,0,1,5,0,0
582,男,既,30,2930000,670000,0,1,0,0.00 ,2,接客スタッフ,サービス,4,3,1,0,1,2,1,1
583,男,未,50,2780000,1760000,0,0,0,0.00 ,3,介護スタッフ,サービス,2,0,0,0,1,27,0,1
584,女,未,44,2940000,2270000,1310000,0,0,0.45 ,3,介護スタッフ,サービス,2,3,1,0,1,12,1,1
585,男,未,36,7400000,4880000,2540000,0,0,0.34 ,3,プログラマ,IT,1,1,0,0,1,18,0,0
586,男,既,61,4010000,1760000,1750000,0,0,0.44 ,3,介護スタッフ,サービス,1,0,1,0,1,29,1,1
587,女,未,48,6710000,4880000,2520000,0,0,0.38 ,1,高校教員,教育,4,3,0,0,1,7,1,1
588,女,未,46,3300000,2330000,570000,0,0,0.17 ,4,ホールスタッフ,飲食,4,3,0,0,1,8,1,0
589,女,未,61,3710000,2820000,420000,0,0,0.11 ,2,製造オペレーター,製造,3,0,1,0,1,34,1,0
590,男,未,53,3190000,1160000,350000,0,0,0.11 ,2,販売スタッフ,小売り,2,0,1,0,0,21,0,1
591,女,未,47,4590000,4310000,1200000,0,0,0.26 ,3,介護スタッフ,サービス,1,1,1,0,0,19,1,0
592,男,既,35,4050000,370000,0,0,0,0.00 ,2,製造オペレーター,製造,4,3,0,0,1,3,0,1
593,男,既,40,6730000,2150000,1600000,0,0,0.24 ,1,市役所職員,行政,4,1,1,0,1,5,1,0
594,女,未,54,4890000,1970000,300000,0,0,0.06 ,1,高校教員,教育,3,0,1,0,1,36,0,0
595,男,未,49,3050000,4300000,660000,0,0,0.22 ,2,販売スタッフ,小売り,4,3,0,0,1,23,1,0
596,男,未,26,4160000,3090000,0,0,0,0.00 ,2,接客スタッフ,サービス,2,1,1,0,1,0,1,1
597,男,未,56,4150000,1760000,0,0,0,0.00 ,1,市役所職員,行政,3,3,0,0,0,6,0,0
598,女,既,55,3130000,4430000,0,0,0,0.00 ,4,ホールスタッフ,飲食,1,1,0,0,1,3,0,1
599,男,既,47,2880000,2400000,0,0,0,0.00 ,2,接客スタッフ,サービス,4,2,1,0,0,18,0,1
600,女,未,40,4260000,2150000,1420000,0,0,0.33 ,3,介護スタッフ,サービス,1,2,0,0,0,2,1,1
601,男,未,26,2800000,760000,220000,0,0,0.08 ,2,販売スタッフ,小売り,4,3,0,0,0,2,0,1
602,女,未,39,3010000,1650000,270000,0,0,0.09 ,4,ホールスタッフ,飲食,3,3,0,0,0,5,0,0
603,男,未,58,3650000,2890000,0,0,0,0.00 ,3,店舗販売員,小売り,4,0,0,1,1,13,0,0
604,女,未,27,4820000,330000,630000,0,0,0.13 ,2,製造オペレーター,製造,3,1,0,0,1,4,1,0
605,女,未,50,4540000,2180000,680000,0,0,0.15 ,1,高校教員,教育,2,2,1,0,0,10,1,1
606,男,未,33,7820000,1910000,3130000,0,0,0.40 ,3,プログラマ,IT,2,1,0,0,1,15,1,1
607,男,既,43,3000000,680000,600000,0,0,0.20 ,3,店舗販売員,小売り,3,2,1,0,1,19,1,1
608,男,未,43,2900000,2340000,300000,0,0,0.10 ,4,ホールスタッフ,飲食,2,0,0,1,0,8,0,1
609,女,未,47,2730000,370000,0,0,0,0.00 ,2,接客スタッフ,サービス,2,3,0,0,1,24,1,0
610,男,未,33,3310000,4910000,0,0,0,0.00 ,4,ホールスタッフ,飲食,4,2,1,0,1,1,1,0
611,男,既,35,5790000,4690000,0,0,0,0.00 ,1,高校教員,教育,4,3,1,0,0,3,0,1
612,男,未,25,5120000,1130000,0,0,0,0.00 ,1,市役所職員,行政,4,3,1,0,0,3,0,1
613,男,未,31,2990000,1930000,900000,0,0,0.30 ,4,ホールスタッフ,飲食,1,2,0,0,0,4,0,0
614,女,未,48,4600000,480000,0,0,0,0.00 ,2,販売スタッフ,小売り,3,1,1,0,1,5,0,0
615,男,未,56,2870000,2580000,380000,0,0,0.13 ,3,介護スタッフ,サービス,1,3,1,0,0,7,0,0
616,女,未,42,5640000,510000,0,0,0,0.00 ,1,高校教員,教育,2,2,1,0,1,3,1,1
617,女,未,27,3080000,4450000,610000,0,0,0.20 ,2,販売スタッフ,小売り,3,2,1,0,1,2,0,0
618,男,既,36,2700000,3170000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,0,0,0,0,8,0,1
619,女,既,53,4400000,3230000,1010000,0,0,0.23 ,2,製造オペレーター,製造,4,0,1,1,1,18,1,1
620,女,未,55,2860000,3650000,1150000,0,0,0.40 ,3,介護スタッフ,サービス,2,1,1,0,0,3,1,0
621,女,未,44,4580000,3430000,0,0,0,0.00 ,2,接客スタッフ,サービス,2,0,0,0,1,1,1,0
622,女,既,52,4660000,2100000,1950000,0,0,0.42 ,3,プログラマ,IT,4,3,0,0,0,8,1,0
623,男,未,25,3790000,1350000,0,0,0,0.00 ,2,製造オペレーター,製造,1,2,0,0,0,2,1,0
624,女,未,54,2590000,640000,810000,1,0,0.31 ,4,ホールスタッフ,飲食,3,1,0,0,1,17,1,1
625,男,既,36,4760000,2260000,840000,0,0,0.18 ,1,市役所職員,行政,3,1,0,0,0,11,1,0
626,男,未,51,4400000,4900000,1500000,0,0,0.34 ,1,市役所職員,行政,1,1,0,0,1,24,1,0
627,女,既,36,4460000,3510000,1190000,0,0,0.27 ,1,市役所職員,行政,3,1,1,0,1,16,0,0
628,男,既,39,3830000,4040000,870000,0,0,0.23 ,2,販売スタッフ,小売り,3,0,0,0,1,17,1,0
629,男,未,29,6920000,1850000,2980000,0,0,0.43 ,1,高校教員,教育,4,0,1,0,1,0,1,1
630,女,未,33,3130000,1980000,0,0,0,0.00 ,2,製造オペレーター,製造,2,3,1,1,1,15,0,0
631,男,未,38,4830000,4780000,510000,0,0,0.11 ,2,製造オペレーター,製造,2,1,0,0,0,10,1,1
632,男,未,60,4760000,3440000,1210000,0,0,0.25 ,1,市役所職員,行政,2,2,1,0,1,5,1,1
633,女,未,32,2500000,3640000,760000,0,0,0.30 ,2,接客スタッフ,サービス,1,1,0,0,0,14,1,0
634,女,未,28,3740000,2360000,1810000,0,0,0.48 ,3,介護スタッフ,サービス,2,1,1,0,1,5,0,0
635,女,未,46,6560000,530000,470000,0,0,0.07 ,1,高校教員,教育,1,2,0,0,1,8,1,1
636,女,未,37,2970000,4980000,0,0,0,0.00 ,2,接客スタッフ,サービス,2,1,1,0,1,16,1,0
637,女,既,45,4910000,4430000,0,0,0,0.00 ,3,プログラマ,IT,3,2,1,0,1,13,1,1
638,男,既,46,4290000,3150000,1520000,0,0,0.35 ,1,高校教員,教育,2,3,0,0,1,10,0,1
639,男,未,28,4200000,4610000,1750000,0,0,0.42 ,3,店舗販売員,小売り,2,1,1,0,0,4,0,1
640,女,未,34,4430000,3750000,620000,0,0,0.14 ,3,プログラマ,IT,1,1,1,0,1,4,0,1
641,男,未,60,4870000,4890000,550000,0,0,0.11 ,2,販売スタッフ,小売り,2,0,1,0,1,23,1,1
642,女,既,57,4120000,2080000,0,0,0,0.00 ,3,介護スタッフ,サービス,3,3,1,0,0,0,0,0
643,女,未,53,2530000,4110000,590000,0,0,0.23 ,2,製造オペレーター,製造,4,3,1,0,1,32,1,0
644,女,未,37,6130000,4640000,1100000,0,0,0.18 ,1,高校教員,教育,3,1,1,0,0,7,0,0
645,男,未,45,5510000,1250000,0,0,0,0.00 ,1,市役所職員,行政,4,3,1,0,0,14,1,1
646,男,既,28,4960000,4720000,0,0,0,0.00 ,1,高校教員,教育,2,3,1,0,0,1,0,0
647,女,未,37,5710000,3840000,880000,0,0,0.15 ,1,高校教員,教育,4,3,1,0,1,0,0,0
648,女,未,51,4060000,360000,1670000,0,0,0.41 ,3,介護スタッフ,サービス,4,0,1,0,1,21,0,1
649,男,既,43,5120000,2410000,0,0,0,0.00 ,1,高校教員,教育,4,1,1,0,1,7,0,1
650,女,未,60,2500000,4960000,870000,0,0,0.35 ,4,ホールスタッフ,飲食,4,2,0,0,0,35,0,0
651,女,未,52,2590000,4110000,0,0,0,0.00 ,3,介護スタッフ,サービス,4,3,1,0,0,10,1,0
652,女,未,47,4510000,570000,1270000,0,0,0.28 ,1,高校教員,教育,1,1,0,0,1,27,1,1
653,男,未,57,3360000,4640000,1550000,1,0,0.46 ,3,店舗販売員,小売り,1,1,0,0,0,14,1,1
654,女,未,63,3410000,2360000,0,0,0,0.00 ,4,ホールスタッフ,飲食,4,2,0,0,1,33,1,0
655,男,未,42,7740000,2180000,0,0,0,0.00 ,3,プログラマ,IT,1,0,0,0,0,16,0,1
656,女,未,52,3160000,2600000,0,0,0,0.00 ,3,介護スタッフ,サービス,1,1,0,0,0,18,1,1
657,男,未,28,4840000,3100000,1710000,0,0,0.35 ,2,製造オペレーター,製造,4,3,0,0,1,4,0,0
658,女,既,26,5510000,1950000,2090000,0,0,0.38 ,1,市役所職員,行政,2,0,0,0,0,0,0,1
659,男,未,56,2540000,3540000,0,1,0,0.00 ,4,ホールスタッフ,飲食,2,0,1,0,0,10,1,1
660,男,未,41,4030000,310000,0,0,0,0.00 ,1,高校教員,教育,3,0,0,0,1,0,1,1
661,男,未,27,4440000,3710000,1840000,0,0,0.41 ,3,店舗販売員,小売り,4,0,1,0,0,9,1,0
662,女,未,55,3150000,2440000,0,0,0,0.00 ,3,介護スタッフ,サービス,2,1,0,0,0,34,0,0
663,女,既,45,4060000,4330000,0,0,0,0.00 ,2,販売スタッフ,小売り,4,1,0,0,0,21,0,0
664,女,未,38,4060000,2000000,380000,0,0,0.09 ,3,介護スタッフ,サービス,4,0,0,0,1,19,0,0
665,女,既,58,6620000,2630000,660000,0,0,0.10 ,1,市役所職員,行政,1,0,0,0,1,23,0,0
666,女,既,63,2900000,3010000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,1,1,1,1,15,0,1
667,男,未,33,6140000,2540000,0,0,0,0.00 ,1,高校教員,教育,3,0,1,0,1,4,1,1
668,男,既,26,6000000,3420000,0,0,0,0.00 ,3,プログラマ,IT,1,0,0,0,0,8,1,0
669,男,既,33,3530000,4530000,1510000,0,0,0.43 ,4,ホールスタッフ,飲食,1,0,0,0,0,14,1,0
670,女,既,40,3900000,1400000,990000,0,0,0.25 ,4,ホールスタッフ,飲食,1,1,0,0,1,15,0,1
671,男,既,61,3140000,3700000,0,0,0,0.00 ,4,ホールスタッフ,飲食,1,0,1,0,0,34,0,0
672,女,未,44,2740000,2260000,0,0,0,0.00 ,4,ホールスタッフ,飲食,1,0,1,0,1,8,1,0
673,男,既,54,4540000,490000,230000,0,0,0.05 ,3,プログラマ,IT,3,3,1,0,0,0,1,1
674,女,未,64,5720000,530000,990000,0,0,0.17 ,1,高校教員,教育,4,1,1,0,1,44,0,0
675,男,未,47,4610000,4040000,890000,0,0,0.19 ,2,接客スタッフ,サービス,1,0,0,0,0,19,1,0
676,女,未,45,4500000,2220000,0,0,0,0.00 ,3,介護スタッフ,サービス,2,3,1,0,0,22,0,1
677,女,未,51,7340000,3120000,2620000,0,0,0.36 ,3,プログラマ,IT,2,2,1,0,1,11,0,0
678,女,未,31,4760000,1320000,0,0,0,0.00 ,1,高校教員,教育,2,2,0,0,0,13,0,0
679,男,既,62,2610000,790000,0,0,0,0.00 ,3,介護スタッフ,サービス,1,0,1,0,0,40,0,0
680,女,既,46,4130000,1230000,0,0,0,0.00 ,3,介護スタッフ,サービス,2,3,1,1,0,14,0,0
681,男,既,53,4710000,2410000,900000,0,0,0.19 ,1,市役所職員,行政,2,2,1,0,1,30,1,0
682,男,未,27,3710000,1740000,0,0,0,0.00 ,3,介護スタッフ,サービス,2,0,1,0,0,5,1,1
683,女,既,49,4660000,1170000,2210000,0,0,0.47 ,3,介護スタッフ,サービス,2,0,1,0,1,27,1,0
684,女,既,35,2010000,1200000,660000,0,0,0.33 ,4,ホールスタッフ,飲食,3,3,0,0,0,13,0,1
685,男,未,34,2050000,1380000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,1,1,0,1,7,1,0
686,女,未,27,3770000,2660000,500000,0,0,0.13 ,2,販売スタッフ,小売り,2,3,0,0,0,0,1,1
687,女,未,53,3420000,1900000,0,0,0,0.00 ,3,介護スタッフ,サービス,1,0,0,0,0,13,0,0
688,男,未,47,2390000,3530000,960000,1,1,0.40 ,4,ホールスタッフ,飲食,2,0,0,0,1,28,1,0
689,男,既,34,3920000,3930000,380000,0,0,0.10 ,4,ホールスタッフ,飲食,3,3,0,0,0,8,1,1
690,男,既,25,4270000,1580000,0,0,0,0.00 ,1,高校教員,教育,4,3,1,0,1,4,1,1
691,男,既,36,4430000,810000,370000,0,0,0.08 ,1,高校教員,教育,2,2,1,0,1,13,1,0
692,男,未,51,2930000,4070000,0,0,0,0.00 ,2,販売スタッフ,小売り,1,3,1,0,1,7,0,1
693,女,既,57,4270000,4690000,900000,0,0,0.21 ,1,市役所職員,行政,4,0,1,0,0,24,1,0
694,男,未,54,4650000,4330000,2320000,1,0,0.50 ,3,プログラマ,IT,4,3,1,0,0,31,1,1
695,男,未,47,3140000,2880000,0,0,0,0.00 ,3,介護スタッフ,サービス,4,0,0,0,1,28,1,1
696,男,未,41,2710000,2260000,930000,0,0,0.34 ,2,製造オペレーター,製造,4,0,1,0,0,9,1,1
697,女,未,34,6920000,3250000,0,0,0,0.00 ,1,市役所職員,行政,2,1,0,0,1,3,0,0
698,男,未,61,3590000,3540000,0,0,0,0.00 ,2,販売スタッフ,小売り,1,3,0,0,1,25,0,1
699,女,未,51,4700000,4440000,0,0,0,0.00 ,3,店舗販売員,小売り,2,1,0,0,1,26,0,0
700,男,既,34,3390000,2160000,1320000,0,0,0.39 ,3,店舗販売員,小売り,4,1,0,0,1,10,1,1
701,女,未,28,2340000,4010000,0,0,0,0.00 ,4,清掃員,サービス,2,0,0,0,0,4,1,0
702,女,未,65,2280000,4660000,0,0,0,0.00 ,4,清掃員,サービス,3,0,1,0,0,47,0,0
703,男,既,33,3600000,1950000,1610000,0,0,0.45 ,4,ホールスタッフ,飲食,3,3,0,0,0,13,1,0
704,女,既,47,2610000,3470000,0,0,0,0.00 ,3,介護スタッフ,サービス,3,1,0,0,1,24,0,1
705,男,既,44,2550000,3090000,230000,1,1,0.09 ,4,ホールスタッフ,飲食,2,3,0,0,0,4,1,0
706,男,未,49,6530000,1440000,570000,0,0,0.09 ,1,高校教員,教育,3,2,1,0,0,13,1,0
707,男,未,62,6160000,2960000,1150000,0,0,0.19 ,1,高校教員,教育,3,3,0,0,0,10,0,1
708,男,既,30,3310000,2390000,760000,0,0,0.23 ,4,ホールスタッフ,飲食,4,3,0,0,0,8,1,1
709,男,既,47,4890000,2810000,0,0,0,0.00 ,3,プログラマ,IT,2,0,0,0,1,7,0,1
710,女,未,32,2700000,2140000,0,0,0,0.00 ,4,ホールスタッフ,飲食,4,3,1,0,1,1,0,1
711,女,既,52,4210000,3800000,1400000,0,0,0.33 ,1,市役所職員,行政,1,2,0,0,0,33,1,0
712,男,未,27,3570000,2510000,260000,0,0,0.07 ,2,製造オペレーター,製造,4,0,0,0,0,0,1,1
713,女,未,48,4060000,3630000,1620000,0,0,0.40 ,2,接客スタッフ,サービス,3,0,1,0,1,2,1,0
714,男,未,42,4360000,2360000,2150000,0,0,0.49 ,3,介護スタッフ,サービス,1,2,0,0,0,23,1,1
715,女,未,58,2840000,3580000,380000,0,0,0.13 ,4,ホールスタッフ,飲食,3,0,0,0,0,24,1,0
716,男,未,61,3560000,3850000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,2,1,0,1,32,1,0
717,男,未,33,2970000,3050000,0,0,0,0.00 ,4,ホールスタッフ,飲食,2,1,1,0,1,7,1,0
718,男,未,47,2650000,4960000,800000,0,0,0.30 ,3,介護スタッフ,サービス,1,3,0,0,1,19,1,1
719,女,未,58,5480000,2860000,0,0,0,0.00 ,1,市役所職員,行政,4,3,0,0,0,0,0,0
720,女,未,32,4120000,3370000,310000,0,0,0.08 ,3,店舗販売員,小売り,3,1,0,0,1,11,0,1
